1000000184,Daniel Brown,2666,12771.667063,9890370903,0
1000000185,Sophia Brown,7604,88999.590022,9304197712,0
1000000186,Sophia Thomas,6786,68299.433448,9397949819,0
1000000187,Jane Taylor,1366,76312.155017,9760828170,0
1000000188,Chris Anderson,4079,43432.716208,9935681275,0
1000000189,David Jackson,2850,97765.351272,9617426388,0
1000000190,David Anderson,1134,77406.157328,9679874006,0
1000000191,David Thomas,4162,62301.446683,9643170468,0
1000000192,Sophia Thomas,9319,94888.366817,9194945163,0
1000000193,Emily Anderson,8660,19737.920205,9903886790,0
1000000194,Daniel Taylor,4449,1691.010263,9580834610,0
1000000195,Laura White,5877,14126.655662,9669153447,0
1000000196,Jane Anderson,3941,16078.533338,9308917239,0
1000000197,Michael Martin,2432,13699.998338,9924053944,0
1000000198,Jane Harris,2627,17353.565275,9667209019,0
1000000199,John Anderson,3773,9239.570331,9865639847,0
1000000200,John White,3431,18695.731690,9995445001,0
1000000201,Laura White,7487,27546.216862,9103176171,0
1000000202,Daniel Anderson,9384,56977.789635,9925223003,0
1000000203,Sophia Martin,5593,64302.301857,9937822063,0
1000000204,John Harris,3920,76235.480969,9696217494,0
1000000205,Daniel Brown,9139,45301.464603,9908828332,0
1000000206,Jane Martin,2375,21983.227598,9900252856,0
1000000207,Michael Harris,6100,86307.193819,9678350739,0
1000000208,Michael White,1133,26727.909797,9714026819,0
1000000209,Daniel Jackson,8506,41985.944219,9971985654,0
1000000210,Emma Jackson,7855,92828.127488,9407271253,0
1000000211,David Anderson,4869,25957.490613,9100815253,0
1000000212,David Brown,7656,8427.245375,9713654608,0
1000000213,Michael Martin,2748,51014.356890,9968762280,0
1000000214,Daniel Thomas,1996,10023.163017,9369447112,0
1000000215,Sophia Martin,9118,52788.003058,9859584525,0
1000000216,David Taylor,5452,2004.298739,9491219534,0
1000000217,Emily Smith,1661,74899.069613,9898406221,0
1000000218,Sophia Martin,8091,34446.926249,9442700210,0
1000000219,John White,4121,32759.120427,9898071654,0
1000000220,Daniel Harris,8143,60287.566239,9615023139,0
1000000221,Chris Taylor,2352,35918.400944,9492292500,0
1000000222,Emma Brown,7545,4698.129686,9748389773,0
1000000223,Jane Anderson,7351,97041.201450,9342786924,0
1000000224,Emma Brown,3427,97592.149694,9872332010,0
1000000225,Jane Anderson,7339,43000.465676,9536329543,0
1000000226,Emily Harris,9538,97139.122552,9694541501,0
1000000227,Michael Harris,9153,84574.223957,9132716327,0
1000000228,Michael White,4391,14169.100678,9609434787,0
1000000229,Michael Taylor,8114,68810.714461,9351631161,0
1000000230,John Jackson,6379,98799.065004,9474553842,0
1000000231,Emily Harris,2573,52990.715813,9428342574,0
1000000232,John Harris,4436,7351.681651,9403270474,0
1000000233,Emma Smith,9940,5770.114817,9538478634,0
1000000234,Emily White,4299,40989.882021,9721013918,0
1000000235,John Anderson,1607,63742.332239,9753260892,0
1000000236,Chris Brown,6128,86719.179923,9788914514,0
1000000237,Daniel White,4512,90253.732574,9632954879,0
1000000238,Daniel Thomas,3471,81157.164893,9766965210,0
1000000239,Chris Martin,4981,82873.662386,9312544194,0
1000000240,Daniel Taylor,8552,11984.541025,9120611940,0
1000000241,Laura Brown,3421,6860.281330,9129004928,0
1000000242,John Harris,1403,9169.133640,9688591484,0
1000000243,Laura Jackson,9338,81567.370909,9525807124,0
1000000244,Emma Thomas,8547,3157.311870,9818724464,0
1000000245,Chris Taylor,7940,61575.750896,9423819082,0
1000000246,Daniel Martin,6175,9232.001062,9315949493,0
1000000247,Jane Harris,1968,6380.361276,9921318989,0
1000000248,Michael Jackson,2137,57557.986887,9522346576,0
1000000249,David Harris,6776,17735.899343,9455348048,0
1000000250,John Anderson,3203,33850.648848,9113618096,0
1000000251,Daniel Harris,3616,75501.770117,9306389766,0
1000000252,Sophia Jackson,9415,40276.707626,9229576397,0
1000000253,Sophia Taylor,7685,39529.148554,9258214387,0
1000000254,Chris White,5672,55437.292378,9415959022,0
1000000255,Michael Taylor,5938,12194.890646,9400357291,0
1000000256,Emma White,7891,70159.054983,9641486719,0
1000000257,Sophia Harris,3099,84618.062855,9756639427,0
1000000258,David Brown,9289,1742.697756,9261715315,0
1000000259,Chris Harris,3995,26000.464051,9672928768,0
1000000260,Jane Anderson,6775,76460.816638,9468618238,0
1000000261,Michael Jackson,2835,87199.317685,9565642637,0
1000000262,Jane Martin,5749,7338.824678,9812477443,0
1000000263,Chris Taylor,6802,32019.667556,9349146277,0
1000000264,Emily Taylor,4199,70510.009045,9819151138,0
1000000265,Michael Johnson,2954,31298.549500,9785750162,0
1000000266,Sophia Smith,4982,42862.056018,9776111736,0
1000000267,Chris Anderson,9599,34177.513789,9241793597,0
1000000268,Sophia Taylor,5511,21194.948165,9682397159,0
1000000269,Laura Jackson,7137,97334.367352,9588625576,0
1000000270,John Anderson,9234,95938.541021,9219276393,0
1000000271,Daniel Taylor,8030,75102.061221,9955139308,0
1000000272,John Smith,6083,70731.441146,9480728947,0
1000000273,Laura Brown,5341,29463.473188,9328033062,0
1000000274,Laura White,8733,47391.814909,9329849823,0
1000000275,Jane White,5097,69384.648087,9466990754,0
1000000276,Emily Smith,4408,8936.014608,9713888459,0
1000000277,Emily Anderson,1668,20670.371562,9699609759,0
1000000278,John Taylor,9473,59223.606341,9798028510,0
1000000279,Emily Smith,2118,88700.512771,9605324252,0
1000000280,Sophia Brown,5742,34959.834109,9413663434,0
1000000281,Emily Martin,9343,30190.469678,9594122096,0
1000000282,Michael Johnson,3920,67365.654887,9509411108,0
1000000283,Daniel Taylor,5941,62501.485127,9301105873,0
1000000284,Daniel White,4417,37717.803108,9651945447,0
1000000285,Emma Thomas,7439,68365.222607,9712346203,0
1000000286,Laura Harris,1776,30237.750394,9728686472,0
1000000287,Laura Harris,2215,91702.869563,9847605718,0
1000000288,Emma Anderson,1216,76781.168836,9493189987,0
1000000289,Jane Taylor,7328,28583.496386,9685872715,0
1000000290,Emma Smith,1381,77429.131319,9219463006,0
1000000291,Daniel Anderson,4526,79210.142318,9587555097,0
1000000292,Daniel Brown,6409,96279.977247,9942379419,0
1000000293,Michael Taylor,6068,8892.121342,9101413725,0
1000000294,Daniel Harris,4900,23711.991471,9363999093,0
1000000295,David Johnson,9018,78069.150455,9234996510,0
1000000296,Emma Thomas,9238,93385.216806,9124075291,0
1000000297,Emma Harris,3541,26722.559359,9880738411,0
1000000298,Daniel Brown,5968,4909.452682,9147020062,0
1000000299,Daniel Brown,1784,78967.308921,9148813008,0
1000000300,Chris Anderson,6375,13966.070553,9710668257,0
1000000301,Emma Martin,2717,54219.095502,9191185778,0
1000000302,David Taylor,6316,80240.955448,9955917595,0
1000000303,David White,1454,51900.086891,9481270591,0
1000000304,Daniel Johnson,1728,49729.805326,9253897824,0
1000000305,Jane Martin,3992,82200.983913,9470581176,0
1000000306,John Brown,5085,32668.682339,9231451379,0
1000000307,Emily Anderson,2623,1213.378354,9586736130,0
1000000308,David Brown,7311,93150.143061,9675823737,0
1000000309,Emily White,4766,13072.525676,9564402575,0
1000000310,Laura Jackson,4546,34243.131683,9347836650,0
1000000311,David Harris,9416,42387.972575,9566582605,0
1000000312,Sophia Smith,6195,51946.481679,9984345615,0
1000000313,David Thomas,5894,73117.686803,9363679767,0
1000000314,Emma Harris,7512,7285.595324,9609703151,0
1000000315,Laura Smith,8623,93414.768307,9764888965,0
1000000316,David Brown,5929,47960.480538,9603978479,0
1000000317,Laura Anderson,9335,21557.097898,9214515778,0
1000000318,Emma Thomas,4906,58117.210009,9947578631,0
1000000319,Emily Smith,2733,23764.974693,9690907675,0
1000000320,Michael Jackson,7725,63191.591464,9302955432,0
1000000321,Daniel Anderson,7835,82527.561676,9980450551,0
1000000322,Daniel Taylor,5443,99061.945902,9285138912,0
1000000323,John Martin,2689,57300.745726,9476890354,0
1000000324,Michael Brown,5655,79477.409137,9151328288,0
1000000325,David Martin,6084,91694.612570,9875607503,0
1000000326,John Brown,2923,26106.328059,9693847332,0
1000000327,David Taylor,6547,23745.042878,9246839357,0
1000000328,Michael Brown,7372,31414.716889,9857185667,0
1000000329,David White,3586,21172.332118,9579408857,0
1000000330,Michael Taylor,8994,18933.198999,9709884780,0
1000000331,David Johnson,1308,12099.708448,9786210910,0
1000000332,Michael Johnson,5429,8911.681281,9697072284,0
1000000333,Laura Brown,7528,70471.082356,9829361682,0
1000000334,Jane Taylor,1912,28706.850485,9884128693,0
1000000335,Laura Thomas,2554,20672.345857,9111780224,0
1000000336,David Taylor,1586,85343.325435,9789671759,0
1000000337,Jane Johnson,5653,89186.290619,9647882430,0
1000000338,Michael Martin,1569,16384.895238,9673714301,0
1000000339,Chris Taylor,1975,20453.338076,9918175001,0
1000000340,Emma Smith,7309,81208.958134,9510639582,0
1000000341,Emily Thomas,6325,89591.627116,9103585777,0
1000000342,David Harris,5822,37545.416421,9389894095,0
1000000343,Chris Jackson,5038,27599.487910,9618256704,0
1000000344,Sophia Martin,5393,13322.605709,9290856395,0
1000000345,Emily Brown,9317,35562.764887,9852929433,0
1000000346,Chris Brown,7163,32941.333352,9889082772,0
1000000347,Jane Harris,4762,47989.689434,9304987497,0
1000000348,Daniel Harris,4613,48062.381316,9280762699,0
1000000349,Laura Smith,2783,97465.938900,9425256179,0
1000000350,Sophia Harris,1974,81950.099331,9126030667,0
1000000351,Michael Anderson,2143,78533.579915,9765600089,0
1000000352,Daniel Taylor,6782,45517.147127,9210840765,0
1000000353,Emma Johnson,3715,10396.296283,9324826249,0
1000000354,Chris Smith,6083,37194.609014,9308751103,0
1000000355,Michael Harris,8333,27685.688866,9918147823,0
1000000356,Daniel Thomas,2256,4994.326464,9697169425,0
1000000357,Daniel Martin,2130,83401.333083,9933385021,0
1000000358,Michael Harris,8024,16244.818493,9529057084,0
1000000359,John Smith,2673,41310.268499,9441471636,0
1000000360,Daniel Smith,5444,67131.416587,9676126621,0
1000000361,Chris Taylor,8454,34629.283018,9722444164,0
1000000362,Sophia White,7274,78299.772509,9297629772,0
1000000363,David Harris,2516,23407.330972,9585073051,0
1000000364,Sophia Thomas,3886,18256.503300,9844569435,0
1000000365,Jane Johnson,7198,9916.676915,9199901650,0
1000000366,John Taylor,9961,53659.644908,9933059177,0
1000000367,Jane Harris,9806,72927.789397,9568972737,0
1000000368,Laura Jackson,2896,73612.104351,9779651721,0
1000000369,Daniel Brown,7954,62026.303671,9371414881,0
1000000370,David Harris,5556,50528.716668,9107394414,0
1000000371,David Thomas,4444,74429.656412,9461858391,0
1000000372,Daniel White,6769,76465.681216,9854117293,0
1000000373,Michael Anderson,1684,31647.659582,9241739630,0
1000000374,David Martin,3699,32828.855954,9401443741,0
1000000375,Daniel Brown,9113,33505.041335,9468325016,0
1000000376,Michael Johnson,6878,38992.975067,9709155408,0
1000000377,Daniel Martin,1837,88225.010753,9272824313,0
1000000378,Michael Harris,3306,76240.043336,9465373871,0
1000000379,Jane Johnson,8018,30554.979451,9846336827,0
1000000380,Jane Smith,2907,89824.460666,9194277140,0
1000000381,Laura Taylor,4801,77637.077708,9160471527,0
1000000382,Daniel White,2049,2531.153883,9192627093,0
1000000383,Sophia Anderson,5002,53926.438747,9289044222,0
1000000384,Michael Taylor,9341,9508.089793,9796753298,0
1000000385,John Jackson,3252,32302.052331,9276624069,0
1000000386,Michael Harris,1339,55674.052701,9253129356,0
1000000387,Laura Martin,4073,77758.513941,9458566122,0
1000000388,Michael White,7996,54478.241863,9267177406,0
1000000389,Emma Anderson,3285,5829.568409,9882761965,0
1000000390,Chris Thomas,4214,27505.721912,9471541213,0
1000000391,David Johnson,8330,76267.379086,9957160875,0
1000000392,David Brown,9153,31613.281243,9746062678,0
1000000393,Sophia Taylor,9819,70109.200443,9588659720,0
1000000394,Laura Thomas,1044,87340.319869,9496593800,0
1000000395,Chris Harris,8471,16970.419092,9971470792,0
1000000396,Daniel Johnson,8727,53014.121898,9416891198,0
1000000397,Chris Brown,2846,96301.413123,9207263805,0
1000000398,Jane Martin,4637,52120.578868,9901020109,0
1000000399,Emma Johnson,6783,78015.619600,9743616075,0
1000000400,David Taylor,2328,42672.083252,9189169976,0
1000000401,David White,5777,30859.199791,9737535729,0
1000000402,Daniel Anderson,6329,66030.184599,9135375778,0
1000000403,Jane Martin,9020,50776.632811,9571680954,0
1000000404,Sophia Martin,6204,1366.165564,9396515948,0
1000000405,Daniel Taylor,8839,62080.466579,9201784985,0
1000000406,Jane Anderson,1700,23942.203717,9625486256,0
1000000407,Chris White,2489,96844.988854,9280060444,0
1000000408,Michael Jackson,1487,56718.967595,9681395351,0
1000000409,John Thomas,5170,16262.140698,9240068045,0
1000000410,Chris Martin,6391,48139.464716,9853784982,0
1000000411,David White,6224,39073.174021,9516183938,0
1000000412,Sophia Anderson,8117,7932.088910,9662960047,0
1000000413,Emma Thomas,9073,70229.755906,9741258897,0
1000000414,Laura White,3510,27274.626092,9777522385,0
1000000415,Sophia White,1196,42275.285183,9945651297,0
1000000416,Emily Smith,7882,8064.439345,9656953036,0
1000000417,David Jackson,3694,52418.209226,9429735114,0
1000000418,David Brown,4258,30777.846491,9942322573,0
1000000419,Jane Brown,3499,7192.387225,9432622807,0
1000000420,Chris Smith,1964,87901.748108,9891774481,0
1000000421,John Harris,8987,12394.197954,9186422123,0
1000000422,Emma Johnson,4090,26942.851419,9279867291,0
1000000423,David Smith,8368,89026.523718,9180872809,0
1000000424,Michael White,7579,48835.514732,9770370253,0
1000000425,Sophia Anderson,1674,89038.556924,9199555543,0
1000000426,Sophia Thomas,8159,74058.291549,9419432625,0
1000000427,Jane Martin,4237,64653.589994,9656443118,0
1000000428,Sophia Smith,7858,57047.554226,9242843167,0
1000000429,Laura Thomas,9788,77019.474412,9645264971,0
1000000430,Sophia Smith,1754,35435.678563,9582168849,0
1000000431,Laura Anderson,8350,42185.573450,9994513906,0
1000000432,Emily Taylor,1764,18390.461341,9571937266,0
1000000433,Emma Martin,4510,23499.241055,9390851906,0
1000000434,John Jackson,6025,88111.894753,9204624826,0
1000000435,Emma Brown,2485,98363.766323,9941560647,0
1000000436,Jane Brown,3364,91333.634401,9839012948,0
1000000437,Jane Smith,3797,25020.202234,9511541994,0
1000000438,Daniel Johnson,8597,11895.677167,9930943891,0
1000000439,David Harris,5037,82496.785261,9833163923,0
1000000440,Laura Jackson,5392,75007.811862,9235429475,0
1000000441,Sophia Martin,4662,39275.996325,9221744523,0
1000000442,Laura Brown,4417,42028.577108,9939759899,0
1000000443,Sophia White,2358,46157.894683,9133573424,0
1000000444,David Brown,3739,57377.661244,9485454297,0
1000000445,Michael Jackson,9380,6536.099561,9411097554,0
1000000446,Laura Anderson,2206,95474.712909,9456535296,0
1000000447,Sophia Johnson,3053,32883.925021,9674459873,0
1000000448,Michael Taylor,8463,99940.546425,9464107597,0
1000000449,Laura Brown,8580,33830.194898,9174748310,0
1000000450,David Brown,1930,52871.258085,9181605446,0
1000000451,Sophia Johnson,4362,79273.144056,9283260113,0
1000000452,Emily Jackson,5706,5397.520044,9445680522,0
1000000453,Laura Brown,5376,75383.775794,9851901209,0
1000000454,Emily Martin,3338,82739.500387,9994317835,0
1000000455,Daniel Smith,2010,3227.196437,9498403037,0
1000000456,Jane White,5145,61607.598687,9348630497,0
1000000457,Laura Johnson,5237,53079.193748,9474954683,0
1000000458,Michael Harris,7065,9725.269037,9964046508,0
1000000459,Jane Smith,5669,1119.517566,9760026361,0
1000000460,Emily Martin,7283,26969.993890,9866513953,0
1000000461,Michael Taylor,3608,52321.675173,9320077026,0
1000000462,Laura Jackson,4968,21931.544607,9947738300,0
1000000463,Laura Thomas,8199,42597.297253,9595909202,0
1000000464,Laura Smith,1263,75550.588766,9211271068,0
1000000465,Daniel White,8078,76401.871547,9862844055,0
1000000466,Jane Smith,7788,49166.162630,9519439634,0
1000000467,Emma Thomas,9205,4728.069471,9125404783,0
1000000468,Daniel Harris,5362,97069.443376,9801594329,0
1000000469,Emma Jackson,5189,69657.657075,9773152121,0
1000000470,Sophia White,6992,24085.140515,9306271103,0
1000000471,Emily Jackson,6932,84155.785929,9589150400,0
1000000472,Emily Taylor,7843,12340.470282,9194585679,0
1000000473,John Jackson,9851,38545.001798,9625976520,0
1000000474,Emily Brown,8545,69070.815776,9991890486,0
1000000475,Michael Taylor,3423,54159.432069,9455821957,0
1000000476,Daniel Harris,8824,58709.720581,9311956270,0
1000000477,Sophia Anderson,2355,98464.033452,9956854036,0
1000000478,David Harris,9066,98033.920816,9771379149,0
1000000479,Chris Anderson,2080,76033.265286,9240159271,0
1000000480,Emma Anderson,5467,33560.632390,9200224851,0
1000000481,Emma Taylor,2322,18901.851002,9414820856,0
1000000482,Laura Smith,7684,73689.457837,9946583311,0
1000000483,Sophia White,1882,25769.058231,9341944036,0
1000000484,Chris Anderson,6703,98325.310024,9486808094,0
1000000485,David Brown,6284,74704.707283,9335762574,0
1000000486,David Brown,9370,65834.380537,9391094885,0
1000000487,Laura Anderson,7265,97372.066557,9999346347,0
1000000488,Michael Martin,1534,91030.345469,9694699795,0
1000000489,Chris Johnson,6464,77785.846321,9320866142,0
1000000490,John Taylor,3119,31242.618306,9274006053,0
1000000491,Emma White,1718,68924.824941,9438544286,0
1000000492,John Jackson,6383,59968.099797,9731735691,0
1000000493,Daniel Harris,1565,22394.205569,9723916336,0
1000000494,Jane Thomas,3904,46760.406823,9390480717,0
